Date,Close,Index
2019-12-20,34.0,ICICIB22.NS
2019-12-27,34.0,ICICIB22.NS
2020-01-03,35.0,ICICIB22.NS
2020-01-10,34.0,ICICIB22.NS
2020-01-17,34.0,ICICIB22.NS
2020-01-24,34.0,ICICIB22.NS
2020-01-31,33.0,ICICIB22.NS
2020-02-07,33.0,ICICIB22.NS
2020-02-14,32.0,ICICIB22.NS
2020-02-21,32.0,ICICIB22.NS
2020-02-28,30.0,ICICIB22.NS
2020-03-06,29.0,ICICIB22.NS
2020-03-13,26.0,ICICIB22.NS
2020-03-20,24.0,ICICIB22.NS
2020-03-27,23.0,ICICIB22.NS
2020-04-03,22.0,ICICIB22.NS
2020-04-10,24.0,ICICIB22.NS
2020-04-17,25.0,ICICIB22.NS
2020-04-24,24.0,ICICIB22.NS
2020-05-01,25.0,ICICIB22.NS
2020-05-08,22.0,ICICIB22.NS
2020-05-15,23.0,ICICIB22.NS
2020-05-22,22.0,ICICIB22.NS
2020-05-29,24.0,ICICIB22.NS
2020-06-05,26.0,ICICIB22.NS
2020-06-12,25.0,ICICIB22.NS
2020-06-19,25.0,ICICIB22.NS
2020-06-26,26.0,ICICIB22.NS
2020-07-03,26.0,ICICIB22.NS
2020-07-10,26.0,ICICIB22.NS
2020-07-17,26.0,ICICIB22.NS
2020-07-24,26.0,ICICIB22.NS
2020-07-31,26.0,ICICIB22.NS
2020-08-07,26.0,ICICIB22.NS
2020-08-14,26.0,ICICIB22.NS
2020-08-21,28.0,ICICIB22.NS
2020-08-28,28.0,ICICIB22.NS
2020-09-04,27.0,ICICIB22.NS
2020-09-11,26.0,ICICIB22.NS
2020-09-18,26.0,ICICIB22.NS
2020-09-25,24.0,ICICIB22.NS
2020-10-02,24.0,ICICIB22.NS
2020-10-09,24.0,ICICIB22.NS
2020-10-16,24.0,ICICIB22.NS
2020-10-23,25.0,ICICIB22.NS
2020-10-30,25.0,ICICIB22.NS
2020-11-06,26.0,ICICIB22.NS
2020-11-13,28.0,ICICIB22.NS
2020-11-20,29.0,ICICIB22.NS
2020-11-27,29.0,ICICIB22.NS
2020-12-04,30.0,ICICIB22.NS
2020-12-11,32.0,ICICIB22.NS
2020-12-18,32.0,ICICIB22.NS
2020-12-25,31.0,ICICIB22.NS
2021-01-01,32.0,ICICIB22.NS
2021-01-08,33.0,ICICIB22.NS
2021-01-15,34.0,ICICIB22.NS
2021-01-22,33.0,ICICIB22.NS
2021-01-29,32.0,ICICIB22.NS
2021-02-05,36.0,ICICIB22.NS
2021-02-12,36.0,ICICIB22.NS
2021-02-19,37.0,ICICIB22.NS
2021-02-26,37.0,ICICIB22.NS
2021-03-05,38.0,ICICIB22.NS
2021-03-12,38.0,ICICIB22.NS
2021-03-19,37.0,ICICIB22.NS
2021-03-26,35.0,ICICIB22.NS
2021-04-02,37.0,ICICIB22.NS
2021-04-09,35.0,ICICIB22.NS
2021-04-16,35.0,ICICIB22.NS
2021-04-23,35.0,ICICIB22.NS
2021-04-30,36.0,ICICIB22.NS
2021-05-07,37.0,ICICIB22.NS
2021-05-14,37.0,ICICIB22.NS
2021-05-21,38.0,ICICIB22.NS
2021-05-28,39.0,ICICIB22.NS
2021-06-04,40.0,ICICIB22.NS
2021-06-11,40.0,ICICIB22.NS
2021-06-18,39.0,ICICIB22.NS
2021-06-25,40.0,ICICIB22.NS
2021-07-02,40.0,ICICIB22.NS
2021-07-09,40.0,ICICIB22.NS
2021-07-16,41.0,ICICIB22.NS
2021-07-23,41.0,ICICIB22.NS
2021-07-30,40.0,ICICIB22.NS
2021-08-06,41.0,ICICIB22.NS
2021-08-13,41.0,ICICIB22.NS
2021-08-20,39.0,ICICIB22.NS
2021-08-27,40.0,ICICIB22.NS
2021-09-03,42.0,ICICIB22.NS
2021-09-10,42.0,ICICIB22.NS
2021-09-17,44.0,ICICIB22.NS
2021-09-24,44.0,ICICIB22.NS
2021-10-01,45.0,ICICIB22.NS
2021-10-08,46.0,ICICIB22.NS
2021-10-15,48.0,ICICIB22.NS
2021-10-22,47.0,ICICIB22.NS
2021-10-29,45.0,ICICIB22.NS
2021-11-05,46.0,ICICIB22.NS
2021-11-12,47.0,ICICIB22.NS
2021-11-19,46.0,ICICIB22.NS
2021-11-26,44.0,ICICIB22.NS
2021-12-03,44.0,ICICIB22.NS
2021-12-10,45.0,ICICIB22.NS
2021-12-17,44.0,ICICIB22.NS
2021-12-24,44.0,ICICIB22.NS
2021-12-31,44.0,ICICIB22.NS
2022-01-07,46.0,ICICIB22.NS
2022-01-14,48.0,ICICIB22.NS
2022-01-21,47.0,ICICIB22.NS
2022-01-28,47.0,ICICIB22.NS
2022-02-04,48.0,ICICIB22.NS
2022-02-11,48.0,ICICIB22.NS
2022-02-18,47.0,ICICIB22.NS
2022-02-25,46.0,ICICIB22.NS
2022-03-04,47.0,ICICIB22.NS
2022-03-11,48.0,ICICIB22.NS
2022-03-18,48.0,ICICIB22.NS
2022-03-25,48.0,ICICIB22.NS
2022-04-01,50.0,ICICIB22.NS
2022-04-08,51.0,ICICIB22.NS
2022-04-15,51.0,ICICIB22.NS
2022-04-22,51.0,ICICIB22.NS
2022-04-29,49.0,ICICIB22.NS
2022-05-06,49.0,ICICIB22.NS
2022-05-13,46.0,ICICIB22.NS
2022-05-20,48.0,ICICIB22.NS
2022-05-27,47.0,ICICIB22.NS
2022-06-03,48.0,ICICIB22.NS
2022-06-10,48.0,ICICIB22.NS
2022-06-17,45.0,ICICIB22.NS
2022-06-24,45.0,ICICIB22.NS
2022-07-01,46.0,ICICIB22.NS
2022-07-08,47.0,ICICIB22.NS
2022-07-15,47.0,ICICIB22.NS
2022-07-22,49.0,ICICIB22.NS
2022-07-29,50.0,ICICIB22.NS
2022-08-05,51.0,ICICIB22.NS
2022-08-12,52.0,ICICIB22.NS
2022-08-19,52.0,ICICIB22.NS
2022-08-26,53.0,ICICIB22.NS
2022-09-02,53.0,ICICIB22.NS
2022-09-09,54.0,ICICIB22.NS
2022-09-16,54.0,ICICIB22.NS
2022-09-23,53.0,ICICIB22.NS
2022-09-30,52.0,ICICIB22.NS
2022-10-07,53.0,ICICIB22.NS
2022-10-14,53.0,ICICIB22.NS
2022-10-21,54.0,ICICIB22.NS
2022-10-28,56.0,ICICIB22.NS
2022-11-04,56.0,ICICIB22.NS
2022-11-11,56.0,ICICIB22.NS
2022-11-18,56.0,ICICIB22.NS
2022-11-25,57.0,ICICIB22.NS
2022-12-02,57.0,ICICIB22.NS
2022-12-09,58.0,ICICIB22.NS
2022-12-16,58.0,ICICIB22.NS
2022-12-23,55.0,ICICIB22.NS
2022-12-30,57.0,ICICIB22.NS
2023-01-06,57.0,ICICIB22.NS
2023-01-13,58.0,ICICIB22.NS
2023-01-20,59.0,ICICIB22.NS
2023-01-27,57.0,ICICIB22.NS
2023-02-03,58.0,ICICIB22.NS
2023-02-10,58.0,ICICIB22.NS
2023-02-17,59.0,ICICIB22.NS
2023-02-24,58.0,ICICIB22.NS
2023-03-03,59.0,ICICIB22.NS
2023-03-10,60.0,ICICIB22.NS
2023-03-17,59.0,ICICIB22.NS
2023-03-24,58.0,ICICIB22.NS
2023-03-31,59.0,ICICIB22.NS
2023-04-07,59.0,ICICIB22.NS
2023-04-14,60.0,ICICIB22.NS
2023-04-21,61.0,ICICIB22.NS
2023-04-28,62.0,ICICIB22.NS
2023-05-05,63.0,ICICIB22.NS
2023-05-12,63.0,ICICIB22.NS
2023-05-19,62.0,ICICIB22.NS
2023-05-26,63.0,ICICIB22.NS
2023-06-02,64.0,ICICIB22.NS
2023-06-09,65.0,ICICIB22.NS
2023-06-16,66.0,ICICIB22.NS
2023-06-23,65.0,ICICIB22.NS
2023-06-30,67.0,ICICIB22.NS
