Date,Close,Index
2019-01-14,5237.0,NIFTY SMALLCAP 250
2019-01-15,5285.0,NIFTY SMALLCAP 250
2019-01-16,5296.0,NIFTY SMALLCAP 250
2019-01-17,5278.0,NIFTY SMALLCAP 250
2019-01-18,5229.0,NIFTY SMALLCAP 250
2019-01-21,5189.0,NIFTY SMALLCAP 250
2019-01-22,5158.0,NIFTY SMALLCAP 250
2019-01-23,5150.0,NIFTY SMALLCAP 250
2019-01-24,5130.0,NIFTY SMALLCAP 250
2019-01-25,5058.0,NIFTY SMALLCAP 250
2019-01-28,4965.0,NIFTY SMALLCAP 250
2019-01-29,4972.0,NIFTY SMALLCAP 250
2019-01-30,4994.0,NIFTY SMALLCAP 250
2019-01-31,5022.0,NIFTY SMALLCAP 250
2019-02-01,5025.0,NIFTY SMALLCAP 250
2019-02-04,4951.0,NIFTY SMALLCAP 250
2019-02-05,4906.0,NIFTY SMALLCAP 250
2019-02-06,4919.0,NIFTY SMALLCAP 250
2019-02-07,4951.0,NIFTY SMALLCAP 250
2019-02-08,4895.0,NIFTY SMALLCAP 250
2019-02-11,4818.0,NIFTY SMALLCAP 250
2019-02-12,4804.0,NIFTY SMALLCAP 250
2019-02-13,4778.0,NIFTY SMALLCAP 250
2019-02-14,4775.0,NIFTY SMALLCAP 250
2019-02-15,4736.0,NIFTY SMALLCAP 250
2019-02-18,4695.0,NIFTY SMALLCAP 250
2019-02-19,4712.0,NIFTY SMALLCAP 250
2019-02-20,4758.0,NIFTY SMALLCAP 250
2019-02-21,4809.0,NIFTY SMALLCAP 250
2019-02-22,4847.0,NIFTY SMALLCAP 250
2019-02-25,4885.0,NIFTY SMALLCAP 250
2019-02-26,4857.0,NIFTY SMALLCAP 250
2019-02-27,4866.0,NIFTY SMALLCAP 250
2019-02-28,4908.0,NIFTY SMALLCAP 250
2019-03-01,5023.0,NIFTY SMALLCAP 250
2019-03-05,5207.0,NIFTY SMALLCAP 250
2019-03-06,5262.0,NIFTY SMALLCAP 250
2019-03-07,5258.0,NIFTY SMALLCAP 250
2019-03-08,5254.0,NIFTY SMALLCAP 250
2019-03-11,5353.0,NIFTY SMALLCAP 250
2019-03-12,5410.0,NIFTY SMALLCAP 250
2019-03-13,5391.0,NIFTY SMALLCAP 250
2019-03-14,5388.0,NIFTY SMALLCAP 250
2019-03-15,5360.0,NIFTY SMALLCAP 250
