Date,Close,Index
2015-11-09,10223.0,NIFTY SERVICES SECTOR
2015-11-10,10072.0,NIFTY SERVICES SECTOR
2015-11-11,10133.0,NIFTY SERVICES SECTOR
2015-11-13,10067.0,NIFTY SERVICES SECTOR
2015-11-16,10098.0,NIFTY SERVICES SECTOR
2015-11-17,10104.0,NIFTY SERVICES SECTOR
2015-11-18,9916.0,NIFTY SERVICES SECTOR
2015-11-19,10093.0,NIFTY SERVICES SECTOR
2015-11-20,10124.0,NIFTY SERVICES SECTOR
2015-11-23,10124.0,NIFTY SERVICES SECTOR
2015-11-24,10113.0,NIFTY SERVICES SECTOR
2015-11-26,10149.0,NIFTY SERVICES SECTOR
2015-11-27,10273.0,NIFTY SERVICES SECTOR
2015-11-30,10291.0,NIFTY SERVICES SECTOR
2015-12-01,10292.0,NIFTY SERVICES SECTOR
2015-12-02,10201.0,NIFTY SERVICES SECTOR
2015-12-03,10138.0,NIFTY SERVICES SECTOR
2015-12-04,10003.0,NIFTY SERVICES SECTOR
2015-12-07,10030.0,NIFTY SERVICES SECTOR
2015-12-08,9957.0,NIFTY SERVICES SECTOR
2015-12-09,9863.0,NIFTY SERVICES SECTOR
2015-12-10,9954.0,NIFTY SERVICES SECTOR
2015-12-11,9834.0,NIFTY SERVICES SECTOR
2015-12-14,9888.0,NIFTY SERVICES SECTOR
2015-12-15,9917.0,NIFTY SERVICES SECTOR
2015-12-16,10037.0,NIFTY SERVICES SECTOR
2015-12-17,10154.0,NIFTY SERVICES SECTOR
2015-12-18,10054.0,NIFTY SERVICES SECTOR
2015-12-21,10175.0,NIFTY SERVICES SECTOR
2015-12-22,10111.0,NIFTY SERVICES SECTOR
2015-12-23,10212.0,NIFTY SERVICES SECTOR
2015-12-24,10186.0,NIFTY SERVICES SECTOR
2015-12-28,10260.0,NIFTY SERVICES SECTOR
2015-12-29,10278.0,NIFTY SERVICES SECTOR
2015-12-30,10221.0,NIFTY SERVICES SECTOR
2015-12-31,10307.0,NIFTY SERVICES SECTOR
2016-01-01,10324.0,NIFTY SERVICES SECTOR
2016-01-04,10073.0,NIFTY SERVICES SECTOR
2016-01-05,10043.0,NIFTY SERVICES SECTOR
2016-01-06,10013.0,NIFTY SERVICES SECTOR
2016-01-07,9816.0,NIFTY SERVICES SECTOR
2016-01-08,9880.0,NIFTY SERVICES SECTOR
2016-01-11,9786.0,NIFTY SERVICES SECTOR
2016-01-12,9674.0,NIFTY SERVICES SECTOR
2016-01-13,9741.0,NIFTY SERVICES SECTOR
2016-01-14,9717.0,NIFTY SERVICES SECTOR
2016-01-15,9554.0,NIFTY SERVICES SECTOR
2016-01-18,9465.0,NIFTY SERVICES SECTOR
2016-01-19,9590.0,NIFTY SERVICES SECTOR
2016-01-20,9434.0,NIFTY SERVICES SECTOR
2016-01-21,9480.0,NIFTY SERVICES SECTOR
2016-01-22,9639.0,NIFTY SERVICES SECTOR
2016-01-25,9667.0,NIFTY SERVICES SECTOR
2016-01-27,9672.0,NIFTY SERVICES SECTOR
