Date,Close
2019-08-14,145.0
2019-08-16,145.0
2019-08-19,145.0
2019-08-20,145.0
2019-08-21,143.0
2019-08-22,141.0
2019-08-23,142.0
2019-08-26,143.0
2019-08-27,145.0
2019-08-28,145.0
2019-08-29,144.0
2019-08-30,145.0
2019-09-03,143.0
2019-09-04,142.0
2019-09-05,143.0
2019-09-06,144.0
2019-09-09,145.0
2019-09-11,145.0
2019-09-12,145.0
2019-09-13,147.0
2019-09-16,146.0
2019-09-17,143.0
2019-09-18,144.0
2019-09-19,142.0
2019-09-20,149.0
2019-09-23,154.0
2019-09-24,153.0
2019-09-25,151.0
2019-09-26,152.0
2019-09-27,152.0
2019-09-30,151.0
2019-10-01,149.0
2019-10-03,148.0
2019-10-04,148.0
2019-10-07,147.0
2019-10-09,149.0
2019-10-10,147.0
2019-10-11,149.0
2019-10-14,149.0
2019-10-15,150.0
2019-10-16,151.0
2019-10-17,151.0
2019-10-18,153.0
2019-10-22,153.0
2019-10-23,153.0
2019-10-24,152.0
2019-10-25,152.0
2019-10-27,153.0
2019-10-29,153.0
2019-10-30,156.0
2019-10-31,157.0
2019-11-01,157.0
2019-11-04,158.0
2019-11-05,157.0
2019-11-06,157.0
2019-11-07,158.0
2019-11-08,157.0
2019-11-11,157.0
2019-11-13,156.0
2019-11-14,157.0
2019-11-15,157.0
2019-11-18,156.0
2019-11-19,157.0
2019-11-20,157.0
2019-11-21,158.0
2019-11-22,157.0
2019-11-25,158.0
2019-11-26,158.0
2019-11-27,159.0
2019-11-28,160.0
2019-11-29,159.0
2019-12-02,158.0
2019-12-03,158.0
2019-12-04,158.0
2019-12-05,158.0
2019-12-06,156.0
2019-12-09,157.0
2019-12-10,155.0
2019-12-11,156.0
2019-12-12,157.0
2019-12-13,159.0
2019-12-16,158.0
2019-12-17,159.0
2019-12-18,159.0
2019-12-19,161.0
2019-12-20,160.0
2019-12-23,160.0
2019-12-24,163.0
2019-12-26,159.0
2019-12-27,160.0
2019-12-30,161.0
2019-12-31,160.0
2020-01-01,160.0
2020-01-02,161.0
2020-01-03,160.0
2020-01-06,158.0
2020-01-07,159.0
2020-01-08,158.0
2020-01-09,161.0
2020-01-10,163.0
2020-01-13,163.0
2020-01-14,163.0
2020-01-15,164.0
2020-01-16,164.0
2020-01-17,164.0
2020-01-20,163.0
2020-01-21,162.0
2020-01-22,160.0
2020-01-23,161.0
2020-01-24,164.0
2020-01-27,162.0
2020-01-28,161.0
2020-01-29,162.0
2020-01-30,161.0
2020-01-31,160.0
2020-02-03,157.0
2020-02-04,160.0
2020-02-05,162.0
2020-02-06,162.0
2020-02-07,162.0
2020-02-10,161.0
2020-02-11,162.0
2020-02-12,163.0
2020-02-13,162.0
2020-02-14,162.0
2020-02-17,160.0
2020-02-18,160.0
2020-02-19,162.0
2020-02-20,161.0
2020-02-24,158.0
2020-02-25,157.0
2020-02-26,155.0
2020-02-27,155.0
2020-02-28,150.0
2020-03-02,150.0
2020-03-03,152.0
2020-03-04,150.0
2020-03-05,154.0
2020-03-06,147.0
2020-03-09,140.0
2020-03-11,140.0
2020-03-12,128.0
2020-03-13,133.0
2020-03-16,121.0
2020-03-17,131.0
2020-03-18,127.0
2020-03-19,114.0
2020-03-20,117.0
2020-03-23,113.0
2020-03-24,102.0
2020-03-25,109.0
2020-03-26,121.0
2020-03-27,124.0
2020-03-30,116.0
2020-03-31,115.0
2020-04-01,118.0
2020-04-03,112.0
2020-04-07,115.0
2020-04-08,117.0
2020-04-09,123.0
2020-04-13,122.0
2020-04-15,122.0
2020-04-16,121.0
2020-04-17,121.0
2020-04-20,123.0
2020-04-21,119.0
2020-04-22,121.0
2020-04-23,124.0
2020-04-24,122.0
2020-04-27,122.0
2020-04-28,123.0
2020-04-29,125.0
2020-04-30,126.0
2020-05-04,123.0
2020-05-05,124.0
2020-05-06,121.0
2020-05-07,125.0
2020-05-08,122.0
2020-05-11,122.0
2020-05-12,123.0
2020-05-13,124.0
2020-05-14,122.0
2020-05-15,121.0
2020-05-18,120.0
2020-05-19,119.0
2020-05-20,121.0
2020-05-21,121.0
2020-05-22,121.0
2020-05-26,120.0
2020-05-27,122.0
2020-05-28,125.0
2020-05-29,126.0
2020-06-01,131.0
2020-06-02,132.0
2020-06-03,134.0
2020-06-04,133.0
2020-06-05,134.0
2020-06-08,136.0
2020-06-09,135.0
2020-06-10,134.0
2020-06-11,133.0
2020-06-12,133.0
2020-06-15,132.0
2020-06-16,133.0
2020-06-17,133.0
2020-06-18,134.0
2020-06-19,136.0
2020-06-22,137.0
2020-06-23,139.0
2020-06-24,138.0
2020-06-25,138.0
2020-06-26,140.0
2020-06-29,138.0
2020-06-30,139.0
2020-07-01,138.0
2020-07-02,141.0
2020-07-03,141.0
2020-07-06,142.0
2020-07-07,143.0
2020-07-08,145.0
2020-07-09,143.0
2020-07-10,144.0
2020-07-13,143.0
2020-07-14,140.0
2020-07-15,142.0
2020-07-16,142.0
2020-07-17,144.0
2020-07-20,145.0
2020-07-21,147.0
2020-07-22,148.0
2020-07-23,148.0
2020-07-24,147.0
2020-07-27,147.0
2020-07-28,149.0
2020-07-29,149.0
2020-07-30,147.0
2020-07-31,147.0
2020-08-03,146.0
2020-08-04,147.0
2020-08-05,148.0
2020-08-06,149.0
2020-08-07,150.0
2020-08-10,151.0
2020-08-11,152.0
2020-08-12,152.0
2020-08-13,152.0
2020-08-14,151.0
2020-08-17,151.0
2020-08-18,153.0
2020-08-19,154.0
2020-08-20,153.0
2020-08-21,154.0
2020-08-24,155.0
2020-08-25,155.0
2020-08-26,155.0
2020-08-27,156.0
2020-08-28,157.0
2020-08-31,153.0
2020-09-01,154.0
2020-09-02,155.0
2020-09-03,156.0
2020-09-04,154.0
2020-09-07,153.0
2020-09-08,154.0
2020-09-09,151.0
2020-09-10,154.0
2020-09-11,154.0
2020-09-14,155.0
2020-09-15,156.0
2020-09-16,157.0
2020-09-17,156.0
2020-09-18,157.0
2020-09-21,155.0
2020-09-22,151.0
2020-09-23,151.0
2020-09-24,148.0
2020-09-25,150.0
2020-09-28,153.0
2020-09-29,152.0
2020-09-30,153.0
2020-10-01,154.0
2020-10-05,156.0
2020-10-06,155.0
2020-10-07,157.0
2020-10-08,159.0
2020-10-09,159.0
2020-10-12,159.0
2020-10-13,159.0
2020-10-14,159.0
2020-10-15,157.0
2020-10-16,157.0
2020-10-19,158.0
2020-10-20,159.0
2020-10-21,159.0
2020-10-22,159.0
2020-10-23,160.0
2020-10-26,158.0
2020-10-27,158.0
2020-10-28,158.0
2020-10-29,157.0
2020-10-30,157.0
2020-11-02,156.0
2020-11-03,158.0
2020-11-04,159.0
2020-11-05,162.0
2020-11-06,164.0
2020-11-09,166.0
2020-11-10,166.0
2020-11-11,169.0
2020-11-12,169.0
2020-11-13,169.0
2020-11-14,171.0
2020-11-17,171.0
2020-11-18,173.0
2020-11-19,172.0
2020-11-20,172.0
2020-11-23,174.0
2020-11-24,175.0
2020-11-25,173.0
2020-11-26,173.0
2020-11-27,175.0
2020-12-01,177.0
2020-12-02,177.0
2020-12-03,178.0
2020-12-04,179.0
2020-12-07,181.0
2020-12-08,182.0
2020-12-09,183.0
2020-12-10,182.0
2020-12-11,182.0
2020-12-14,183.0
2020-12-15,183.0
2020-12-16,185.0
2020-12-17,185.0
2020-12-18,186.0
2020-12-21,180.0
2020-12-22,181.0
2020-12-23,183.0
2020-12-24,184.0
2020-12-28,186.0
2020-12-29,187.0
2020-12-30,188.0
2020-12-31,189.0
2021-01-01,190.0
2021-01-04,191.0
2021-01-05,192.0
2021-01-06,192.0
2021-01-07,193.0
2021-01-08,194.0
2021-01-11,196.0
2021-01-12,197.0
2021-01-13,197.0
2021-01-14,197.0
2021-01-15,196.0
2021-01-18,192.0
2021-01-19,195.0
2021-01-20,198.0
2021-01-21,198.0
2021-01-22,194.0
2021-01-25,193.0
2021-01-27,190.0
2021-01-28,187.0
2021-01-29,185.0
2021-02-01,193.0
2021-02-02,197.0
2021-02-03,199.0
2021-02-04,200.0
2021-02-05,201.0
2021-02-08,203.0
2021-02-09,204.0
2021-02-10,203.0
2021-02-11,205.0
2021-02-12,205.0
2021-02-15,207.0
2021-02-16,207.0
2021-02-17,207.0
2021-02-18,206.0
2021-02-19,204.0
2021-02-22,197.0
2021-02-23,200.0
2021-02-24,204.0
2021-02-25,206.0
2021-02-26,202.0
2021-03-01,203.0
2021-03-02,205.0
2021-03-03,209.0
2021-03-04,208.0
2021-03-05,206.0
2021-03-08,207.0
2021-03-09,206.0
2021-03-10,208.0
2021-03-12,207.0
2021-03-15,205.0
2021-03-16,206.0
2021-03-17,203.0
2021-03-18,201.0
2021-03-19,200.0
2021-03-22,202.0
2021-03-23,204.0
2021-03-24,202.0
2021-03-25,197.0
2021-03-26,200.0
2021-03-30,202.0
2021-03-31,202.0
2021-04-01,204.0
2021-04-05,202.0
2021-04-06,203.0
2021-04-07,205.0
2021-04-08,207.0
2021-04-09,206.0
2021-04-12,198.0
2021-04-13,200.0
2021-04-15,202.0
2021-04-16,203.0
2021-04-19,199.0
2021-04-20,198.0
2021-04-22,200.0
2021-04-23,198.0
2021-04-26,200.0
2021-04-27,203.0
2021-04-28,205.0
2021-04-29,203.0
2021-04-30,203.0
2021-05-03,201.0
2021-05-04,203.0
2021-05-05,204.0
2021-05-06,204.0
2021-05-07,207.0
2021-05-10,207.0
2021-05-11,208.0
2021-05-12,207.0
2021-05-14,205.0
2021-05-17,207.0
2021-05-18,210.0
2021-05-19,211.0
2021-05-20,209.0
2021-05-21,212.0
2021-05-24,213.0
2021-05-25,213.0
2021-05-26,214.0
2021-05-27,214.0
2021-05-28,215.0
2021-05-31,218.0
2021-06-01,217.0
2021-06-02,218.0
2021-06-03,220.0
2021-06-04,220.0
2021-06-07,222.0
2021-06-08,222.0
2021-06-09,220.0
2021-06-10,223.0
2021-06-11,223.0
2021-06-14,223.0
2021-06-15,223.0
2021-06-16,223.0
2021-06-17,222.0
2021-06-18,220.0
2021-06-21,221.0
2021-06-22,223.0
2021-06-23,222.0
2021-06-24,222.0
2021-06-25,223.0
2021-06-28,223.0
2021-06-29,223.0
2021-06-30,223.0
2021-07-01,222.0
2021-07-02,222.0
2021-07-05,223.0
2021-07-06,224.0
2021-07-07,224.0
2021-07-08,223.0
2021-07-09,223.0
2021-07-12,223.0
2021-07-13,225.0
2021-07-14,225.0
2021-07-15,224.0
2021-07-16,226.0
2021-07-19,224.0
2021-07-20,223.0
2021-07-22,225.0
2021-07-23,226.0
2021-07-26,226.0
2021-07-27,224.0
2021-07-28,224.0
2021-07-29,225.0
2021-07-30,224.0
2021-08-02,228.0
2021-08-03,229.0
2021-08-04,230.0
2021-08-05,231.0
2021-08-06,230.0
2021-08-09,230.0
2021-08-10,229.0
2021-08-11,228.0
2021-08-12,231.0
2021-08-13,232.0
2021-08-16,232.0
2021-08-17,233.0
2021-08-18,232.0
2021-08-20,231.0
2021-08-23,230.0
2021-08-24,232.0
2021-08-25,232.0
2021-08-26,233.0
2021-08-27,234.0
2021-08-30,236.0
2021-08-31,238.0
2021-09-01,241.0
2021-09-02,242.0
2021-09-03,244.0
2021-09-06,245.0
2021-09-07,244.0
2021-09-08,246.0
2021-09-09,245.0
2021-09-13,245.0
2021-09-14,245.0
2021-09-15,248.0
2021-09-16,249.0
2021-09-17,248.0
2021-09-20,246.0
2021-09-21,246.0
2021-09-22,248.0
2021-09-23,251.0
2021-09-24,251.0
2021-09-27,250.0
2021-09-28,249.0
2021-09-29,249.0
2021-09-30,249.0
2021-10-01,248.0
2021-10-04,250.0
2021-10-05,252.0
2021-10-06,251.0
2021-10-07,252.0
2021-10-08,254.0
2021-10-11,255.0
2021-10-12,255.0
2021-10-13,257.0
2021-10-14,260.0
2021-10-18,262.0
2021-10-19,262.0
2021-10-20,256.0
2021-10-21,255.0
2021-10-22,254.0
2021-10-25,25.0
2021-10-26,26.0
2021-10-27,26.0
2021-10-28,3.0
2021-10-29,2.0
2021-11-01,25.0
2021-11-02,25.0
2021-11-03,25.0
2021-11-04,25.0
2021-11-08,26.0
2021-11-09,26.0
2021-11-10,26.0
2021-11-11,25.0
2021-11-12,26.0
2021-11-15,26.0
2021-11-16,26.0
2021-11-17,26.0
2021-11-18,25.0
2021-11-22,25.0
2021-11-23,25.0
2021-11-24,25.0
2021-11-25,25.0
2021-11-26,24.0
2021-11-29,24.0
2021-11-30,24.0
2021-12-01,24.0
2021-12-02,25.0
2021-12-03,25.0
2021-12-06,24.0
2021-12-07,25.0
2021-12-08,25.0
2021-12-09,25.0
2021-12-10,25.0
2021-12-13,25.0
2021-12-14,25.0
2021-12-15,25.0
2021-12-16,25.0
2021-12-17,24.0
2021-12-20,24.0
2021-12-21,24.0
2021-12-22,24.0
2021-12-23,24.0
2021-12-24,24.0
2021-12-27,24.0
2021-12-28,25.0
2021-12-29,25.0
2021-12-30,25.0
2021-12-31,25.0
2022-01-03,25.0
2022-01-04,25.0
2022-01-05,25.0
2022-01-06,25.0
2022-01-07,25.0
2022-01-10,25.0
2022-01-11,26.0
2022-01-12,26.0
2022-01-13,26.0
2022-01-14,26.0
2022-01-17,26.0
2022-01-18,26.0
2022-01-19,26.0
2022-01-20,25.0
2022-01-21,25.0
2022-01-24,24.0
2022-01-25,25.0
2022-01-27,24.0
2022-01-28,24.0
2022-01-31,25.0
2022-02-01,25.0
2022-02-02,25.0
2022-02-03,25.0
2022-02-04,25.0
2022-02-07,25.0
2022-02-08,25.0
2022-02-09,25.0
2022-02-10,25.0
2022-02-11,25.0
2022-02-14,24.0
2022-02-15,24.0
2022-02-16,24.0
2022-02-17,24.0
2022-02-18,24.0
2022-02-21,24.0
2022-02-22,24.0
2022-02-23,24.0
2022-02-24,23.0
2022-02-25,23.0
2022-02-28,24.0
2022-03-02,23.0
2022-03-03,23.0
2022-03-04,23.0
2022-03-07,22.0
2022-03-08,23.0
2022-03-09,23.0
2022-03-10,24.0
2022-03-11,24.0
2022-03-14,24.0
2022-03-15,23.0
2022-03-16,24.0
2022-03-17,24.0
2022-03-21,24.0
2022-03-22,24.0
2022-03-23,24.0
2022-03-24,24.0
2022-03-25,24.0
2022-03-28,24.0
2022-03-29,24.0
2022-03-30,25.0
2022-03-31,25.0
2022-04-01,25.0
2022-04-04,25.0
2022-04-05,26.0
2022-04-06,25.0
2022-04-07,25.0
2022-04-08,25.0
2022-04-11,25.0
2022-04-12,25.0
2022-04-13,25.0
2022-04-18,25.0
2022-04-19,25.0
2022-04-20,25.0
2022-04-21,25.0
2022-04-22,25.0
2022-04-25,24.0
2022-04-26,25.0
2022-04-27,24.0
2022-04-28,25.0
2022-04-29,25.0
2022-05-02,24.0
2022-05-04,25.0
2022-05-05,24.0
2022-05-06,23.0
2022-05-09,23.0
2022-05-10,23.0
2022-05-11,23.0
2022-05-12,23.0
2022-05-13,22.0
2022-05-16,23.0
2022-05-17,23.0
2022-05-18,23.0
2022-05-19,23.0
2022-05-20,23.0
2022-05-23,23.0
2022-05-24,23.0
2022-05-25,23.0
2022-05-26,23.0
2022-05-27,23.0
2022-05-30,24.0
2022-05-31,24.0
2022-06-01,23.0
2022-06-02,23.0
2022-06-03,23.0
2022-06-06,23.0
2022-06-07,23.0
2022-06-08,23.0
2022-06-09,23.0
2022-06-10,23.0
2022-06-13,23.0
2022-06-14,22.0
2022-06-15,23.0
2022-06-16,22.0
2022-06-17,22.0
2022-06-20,22.0
2022-06-21,22.0
2022-06-22,22.0
2022-06-23,22.0
2022-06-24,22.0
2022-06-27,22.0
2022-06-28,22.0
2022-06-29,22.0
2022-06-30,22.0
2022-07-01,22.0
2022-07-04,22.0
2022-07-05,22.0
2022-07-06,23.0
2022-07-07,23.0
2022-07-08,23.0
2022-07-11,23.0
2022-07-12,23.0
2022-07-13,23.0
2022-07-14,23.0
2022-07-15,23.0
2022-07-18,23.0
2022-07-19,23.0
2022-07-20,24.0
2022-07-21,24.0
2022-07-22,24.0
2022-07-25,24.0
2022-07-26,24.0
2022-07-27,24.0
2022-07-28,24.0
2022-07-29,24.0
2022-08-01,24.0
2022-08-02,25.0
2022-08-03,25.0
2022-08-04,25.0
2022-08-05,25.0
2022-08-08,25.0
2022-08-10,25.0
2022-08-11,25.0
2022-08-12,25.0
2022-08-16,25.0
2022-08-17,26.0
2022-08-18,26.0
2022-08-19,25.0
2022-08-22,25.0
2022-08-23,25.0
2022-08-24,25.0
2022-08-25,25.0
2022-08-26,25.0
2022-08-29,25.0
2022-08-30,25.0
2022-09-01,25.0
2022-09-02,25.0
2022-09-05,26.0
2022-09-06,26.0
2022-09-07,26.0
2022-09-08,26.0
2022-09-09,26.0
2022-09-12,26.0
2022-09-13,26.0
2022-09-14,26.0
2022-09-15,26.0
2022-09-16,26.0
2022-09-19,26.0
2022-09-20,26.0
2022-09-21,26.0
2022-09-22,26.0
2022-09-23,25.0
2022-09-26,25.0
2022-09-27,25.0
2022-09-28,25.0
2022-09-29,24.0
2022-09-30,25.0
2022-10-03,25.0
2022-10-04,25.0
2022-10-06,25.0
2022-10-07,25.0
2022-10-10,25.0
2022-10-11,25.0
2022-10-12,25.0
2022-10-13,25.0
2022-10-14,25.0
2022-10-17,25.0
2022-10-18,25.0
2022-10-19,25.0
2022-10-20,25.0
2022-10-21,25.0
2022-10-24,26.0
2022-10-25,25.0
2022-10-27,26.0
2022-10-28,26.0
2022-10-31,26.0
2022-11-01,26.0
2022-11-02,26.0
2022-11-03,26.0
2022-11-04,26.0
2022-11-07,26.0
2022-11-09,26.0
2022-11-10,26.0
2022-11-11,26.0
2022-11-14,26.0
2022-11-15,26.0
2022-11-16,26.0
2022-11-17,26.0
2022-11-18,26.0
2022-11-21,26.0
2022-11-22,26.0
2022-11-23,26.0
2022-11-24,26.0
2022-11-25,26.0
2022-11-28,26.0
2022-11-29,26.0
2022-11-30,26.0
2022-12-01,27.0
2022-12-02,27.0
2022-12-05,27.0
2022-12-06,27.0
2022-12-07,27.0
2022-12-08,27.0
2022-12-09,27.0
2022-12-12,26.0
2022-12-13,26.0
2022-12-14,27.0
2022-12-15,26.0
2022-12-16,26.0
2022-12-19,26.0
2022-12-20,26.0
2022-12-21,26.0
2022-12-22,26.0
2022-12-23,26.0
2022-12-26,26.0
2022-12-27,26.0
2022-12-28,26.0
2022-12-29,26.0
2022-12-30,26.0
2023-01-02,26.0
2023-01-03,26.0
2023-01-04,26.0
2023-01-05,26.0
2023-01-06,26.0
2023-01-09,26.0
2023-01-10,26.0
2023-01-11,26.0
2023-01-12,26.0
2023-01-13,26.0
2023-01-16,26.0
2023-01-17,26.0
2023-01-18,26.0
2023-01-19,26.0
2023-01-20,26.0
2023-01-23,26.0
2023-01-24,26.0
2023-01-25,25.0
2023-01-27,25.0
2023-01-30,25.0
2023-01-31,25.0
2023-02-01,25.0
2023-02-02,25.0
2023-02-03,25.0
2023-02-06,25.0
2023-02-07,25.0
2023-02-08,25.0
2023-02-09,25.0
2023-02-10,25.0
2023-02-13,25.0
2023-02-14,25.0
2023-02-15,25.0
2023-02-16,25.0
2023-02-17,25.0
2023-02-20,25.0
2023-02-21,25.0
2023-02-22,25.0
2023-02-23,24.0
2023-02-24,24.0
2023-02-27,24.0
2023-02-28,24.0
2023-03-01,25.0
2023-03-02,24.0
2023-03-03,25.0
2023-03-06,25.0
2023-03-08,25.0
2023-03-09,25.0
2023-03-10,25.0
2023-03-13,24.0
2023-03-14,24.0
2023-03-15,24.0
2023-03-16,24.0
2023-03-17,24.0
2023-03-20,24.0
2023-03-21,24.0
2023-03-22,24.0
2023-03-23,24.0
2023-03-24,24.0
2023-03-27,24.0
2023-03-28,24.0
2023-03-29,24.0
2023-03-31,24.0
2023-04-03,24.0
2023-04-05,25.0
2023-04-06,25.0
2023-04-10,25.0
2023-04-11,25.0
2023-04-12,25.0
2023-04-13,25.0
2023-04-17,25.0
2023-04-18,25.0
2023-04-19,25.0
2023-04-20,25.0
2023-04-21,25.0
2023-04-24,25.0
2023-04-25,25.0
2023-04-26,25.0
2023-04-27,25.0
2023-04-28,25.0
2023-05-02,26.0
2023-05-03,26.0
2023-05-04,26.0
2023-05-05,26.0
2023-05-08,26.0
2023-05-09,26.0
2023-05-10,26.0
2023-05-11,26.0
2023-05-12,26.0
2023-05-15,26.0
2023-05-16,26.0
2023-05-17,26.0
2023-05-18,26.0
2023-05-19,26.0
2023-05-22,26.0
2023-05-23,26.0
2023-05-24,26.0
2023-05-25,26.0
2023-05-26,26.0
2023-05-29,26.0
2023-05-30,27.0
2023-05-31,26.0
2023-06-01,26.0
2023-06-02,27.0
2023-06-05,27.0
2023-06-06,27.0
2023-06-07,27.0
2023-06-08,27.0
2023-06-09,27.0
2023-06-12,27.0
2023-06-13,27.0
2023-06-14,27.0
2023-06-15,27.0
2023-06-16,27.0
2023-06-19,27.0
2023-06-20,27.0
2023-06-21,27.0
2023-06-22,27.0
2023-06-23,27.0
2023-06-26,27.0
2023-06-27,27.0
2023-06-29,27.0
2023-06-30,27.0
